Product Id,Model ,Partner ,Device Type ,Part Number,Vendor,FormFactor,Interface Speed,Drivce Format,RPM,Id,Capacity,,Releases
40857,HD SAS 12G 600GB 10K 512E HOT PL SFF EP,Fujitsu,SAS,HGS:HUC101860CS4204,HGST,2.5",12,512e,10000,HUC101860CS4204,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40857,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41035,HD SAS 12G 600GB 10K 512N HOT PL SFF EP,Fujitsu,SAS,SGT:ST600MM0208,Seagate,2.5",12,512n,10000,ST600MM0208,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41035,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42624,HD SAS 12G 600GB 10K 512N HOT PL SFF EP,Fujitsu,SAS,SGT: ST600MM0009,Seagate,2.5",12,512n,10000,ST600MM0009,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42624,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42626,HD SAS 12G 600GB 10K 512N HOT PL SFF EP,Fujitsu,SAS,SGT: ST600MM0039,Seagate,2.5",12,512n,10000,ST600MM0039,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42626,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42628,HD SAS 12G 600GB 10K 512N HOT PL SFF EP,Fujitsu,SAS,SGT: ST600MM0099,Seagate,2.5",12,512n,10000,ST600MM0099,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42628,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39424,HD SAS 12G 600GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40184921,HGST,2.5",12,512n,10000,HUC101860CSS204,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39424,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40829,HD SAS 12G 600GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,HGS:HUC101860CSS204,HGST,2.5",12,512n,10000,HUC101860CSS204,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40829,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39428,HD SAS 12G 600GB 10K HOT PL 2.5'' EP SED,Fujitsu,SAS,A3C40187299,HGST,2.5",12,512n,10000,HUC101860CSS201,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39428,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40830,HD SAS 12G 600GB 10K HOT PL 2.5'' EP SED,Fujitsu,SAS,HGS:HUC101860CSS201,HGST,2.5",12,512n,10000,HUC101860CSS201,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40830,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41444,HD SAS 12G 600GB 10K HOT PL 2.5in EP,Fujitsu,SAS,TOS:AL14SEB060N,Toshiba,2.5",12,512n,10000,AL14SEB060N,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41444,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43387,HD SAS 12G 600GB 10K HOT PL 2.5” EP,Fujitsu,SAS,TOS:AL15SEB060N,TOSHIBA,2.5",12,512n,10000,AL15SEB060N,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43387,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43393,HD SAS 12G 600GB 10K HOT PL 2.5” EPfu,Fujitsu,SAS,TOS:AL15SEB06EQ,TOSHIBA,2.5",12,512e,10000,AL15SEB06EQ,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43393,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41029,HD SAS 12G 600GB 15K 512N HOT PL SFF EP,Fujitsu,SAS,SGT:ST600MP0005,Seagate,2.5",12,512n,15000,ST600MP0005,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41029,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41964,HD SAS 12G 600GB 15K 512N HOT PL SFF EP,Fujitsu,SAS,SGT: ST600MP0006,Seagate,2.5",12,512n,15000,ST600MP0006,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41964,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39433,HD SAS 12G 600GB 15K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40178588,HGST,2.5",12,512n,15000,HUC156060CSS204,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39433,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40836,HD SAS 12G 600GB 15K HOT PL 2.5'' EP,Fujitsu,SAS,HGS:HUC156060CSS204,HGST,2.5",12,512n,15000,HUC156060CSS204,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40836,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40838,HD SAS 12G 600GB 15K HOT PL 2.5'' EP SED,Fujitsu,SAS,HGS:HUC156060CSS201,HGST,2.5",12,512n,15000,HUC156060CSS201,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40838,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43023,HD SAS 12G 600GB 15K HOT PL 2.5”EP,Fujitsu,SAS,TOS:AL14SXB60EN,TOSHIBA,2.5",12,512n,15000,AL14SXB60EN,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43023,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40768,HD SAS 12G 6TB 7K2 512E HOT PL 3.5" BC,Fujitsu,SAS,SGT:ST6000NM0095,seagate,3.5",12,512e,7200,ST6000NM0095,6000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40768,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40769,HD SAS 12G 6TB 7K2 512E HOT PL 3.5" BC SED,Fujitsu,SAS,SGT:ST6000NM0195,seagate,3.5",12,512e,7200,ST6000NM0195,6000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40769,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40853,HD SAS 12G 8TB 7K2 512E HOT PL 3.5" BC,Fujitsu,SAS,HGS:HUH721008AL5204,HGST,3.5",12,512e,7200,HUH721008AL5204,8000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40853,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40782,HD SAS 12G 900GB 10K 512E HOT PL SFF EP,Fujitsu,SAS,SGT:ST900MM0018,seagate,2.5",12,512e,10000,ST900MM0018,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40782,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40858,HD SAS 12G 900GB 10K 512E HOT PL SFF EP,Fujitsu,SAS,HGS:HUC101890CS4204,HGST,2.5",12,512e,10000,HUC101890CS4204,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40858,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
39426,HD SAS 12G 900GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40184923,HGST,2.5",12,512n,10000,HUC101890CSS204,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39426,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40831,HD SAS 12G 900GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,HGS:HUC101890CSS204,HGST,2.5",12,512n,10000,HUC101890CSS204,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40831,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39429,HD SAS 12G 900GB 10K HOT PL 2.5'' EP SED,Fujitsu,SAS,NA,HGST,2.5",12,512n,10000,HUC101890CSS201,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39429,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41445,HD SAS 12G 900GB 10K HOT PL 2.5in EP,Fujitsu,SAS,TOS:AL14SEB090N,Toshiba,2.5",12,512n,10000,AL14SEB090N,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41445,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43386,HD SAS 12G 900GB 10K HOT PL 2.5” EP,Fujitsu,SAS,TOS:AL15SEB090N,TOSHIBA,2.5",12,512n,10000,AL15SEB090N,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43386,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43392,HD SAS 12G 900GB 10K HOT PL 2.5” EP,Fujitsu,SAS,TOS:AL15SEB09EQ,TOSHIBA,2.5",12,512e,10000,AL15SEB09EQ,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43392,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41965,HD SAS 12G 900GB 15K 512N HOT PL SFF EP,Fujitsu,SAS,SGT: ST900MP0006,Seagate,2.5",12,512n,15000,ST900MP0006,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41965,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43022,HD SAS 12G 900GB 15K HOT PL 2.5”EP,Fujitsu,SAS,TOS:AL14SXB90EN,TOSHIBA,2.5",12,512n,15000,AL14SXB90EN,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43022,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
37869,HD SAS 6G 1.2TB 10K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40172958,,2.5",6,512n,10000,0B28489,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=37869,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36498,HD SAS 6G 146GB 15K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40137890,Seagate,2.5",6,512n,15000,NA,146,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36498,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36380,HD SAS 6G 1TB 7.2K HOT PL 2.5'' BC,Fujitsu,SAS,A3C40152421,Seagate,2.5",6,512n,7200,NA,1000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36380,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36410,HD SAS 6G 300GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40166985,Seagate,2.5",6,512n,10000,NA,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36410,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36497,HD SAS 6G 300GB 15K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40137891,Seagate,2.5",6,512n,15000,NA,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36497,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36411,HD SAS 6G 450GB 10K HOT PL 2.5'' EP,Fujitsu,SAS,A3C40166986,Seagate,2.5",6,512n,10000,NA,450,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36411,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36399,HD SAS 6G 500GB 7.2K HOT PL 2.5'' BC,Fujitsu,SAS,A3C40152310,Seagate,2.5",6,512n,7200,NA,500,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36399,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
