Product Id,Model ,Partner ,Device Type ,Part Number,Vendor,FormFactor,Interface Speed,Performance Class,Tier,TBW Endurance Class,Flash Technology,Capacity,IODevice,ID,,Releases
43758,HPE 480GB SATA MU SFF SC DS SSD,Hewlett Packard Enterprise,SATA,875470-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,MK000480GWEZH,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43758,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43792,HPE 480GB SATA MU SFF SC DS SSD,Hewlett Packard Enterprise,SATA,P07922-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,TLC,480,,VK000480GWUGF,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43792,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43787,HPE 480GB SATA RI LFF LPC DS SSD,Hewlett Packard Enterprise,SATA,P04499-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWSXF,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43787,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41572,HPE 480GB SATA RI M.2 2280 DS SSD,Hewlett Packard Enterprise,SATA,875319-B21,HP,M.2,6,"Class C: 10,000-20,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,MLC,480,,VR000480GWEPR,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41572,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42334,HPE 480GB SATA RI M.2 2280 DS SSD,Hewlett Packard Enterprise,SATA,875498-B21,HP,M.2,6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VR000480GWFMD,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42334,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42676,HPE 480GB SATA RI M.2 2280 DS SSD,Hewlett Packard Enterprise,SATA,875498-B21,HP,M.2,6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VR000480GWFMD,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42676,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43047,HPE 480GB SATA RI M.2 2280 DS SSD,Hewlett Packard Enterprise,SATA,875498-B21,HP,M.2,6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VR000480GWFMD,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43047,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43771,HPE 480GB SATA RI M.2 2280 DS SSD,Hewlett Packard Enterprise,SATA,875498-B21,HP,M.2,6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VR000480GWFMD,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43771,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42319,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,875509-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWEZC,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42319,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42662,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,875509-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWEZC,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42662,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43029,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,875509-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWEZC,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43029,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43422,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,P06194-B21,ATA,2.5",6,"Class C: 10,000-20,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,eTLC,480,,VK000480GWTHA,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43422,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43753,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,875509-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWEZC,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43753,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
43786,HPE 480GB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,P04474-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,TLC,480,,VK000480GWSXF,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43786,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42985,HPE 6.4TB PCIe x4 MU HH DS Card,Hewlett Packard Enterprise,NVMe,877829-B21,Nvme,HHHL,Gen 3x8,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,6400,HPE 6.4TB PCIe x4 MU HH DS Card,MT006400KWHAE,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42985,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40192,HPE 6.4TB VE PCIe Workload Accelerator,Hewlett Packard Enterprise,PCI-E,763840-B21,SANDISK,,,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,6400,ioMemory SX300,IOMEMORY,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40192,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41755,HPE 7.68TB 12G SAS RI LFF LPc DS SSD,Hewlett Packard Enterprise,SAS,870146-B21,Samsung,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,TLC,7680,,VO007680JWCNK,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41755,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41754,HPE 7.68TB 12G SAS RI SFF SC DS SSD,Hewlett Packard Enterprise,SAS,870144-B21,Samsung,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,TLC,7680,,VO007680JWCNK,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41754,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43791,HPE 7.68TB SATA RI SFF SC DS SSD,Hewlett Packard Enterprise,SATA,P04482-B21,HP,2.5",6,"Class B: 5,000-10,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,TLC,7680,,VK007680GWSXN,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43791,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40130,HPE 785 GB MLC IO Accelerator for Blade System,Hewlett Packard Enterprise,PCI-E,QK762A,FUSIONIO,HHHL,,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,SLC,785,HP 785GB MLC IO Accelerator for Blade System,IODRIVE,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40130,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40129,HPE 785 GB MLC ioDrive2 for ProLiant Servers,Hewlett Packard Enterprise,PCI-E,673644-B21,FUSIONIO,HHHL,,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,SLC,785,HP 785GB Multi Level Cell G2 PCIe ioDrive2,IODRIVE,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40129,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39891,HPE 800GB 12G SAS Mixed Use-1 SFF SC,Hewlett Packard Enterprise,SAS,846434-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class C >=3650 TBW,eMLC,800,,MK0800JVYPQ,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=39891,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39821,HPE 800GB 12G SAS Mixed Use-3 SFF 2.5-in SC,Hewlett Packard Enterprise,SAS,822559-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,eMLC,800,,MO0800JFFCH,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=39821,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41517,HPE 800GB 12G SAS MU LFF LPc DS SSD,Hewlett Packard Enterprise,SAS,872380-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,eMLC,800,,MO000800JWFWP,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41517,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41516,HPE 800GB 12G SAS MU LFF SCC DS SSD,Hewlett Packard Enterprise,SAS,872378-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,eMLC,800,,MO000800JWFWP,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41516,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41515,HPE 800GB 12G SAS MU SFF SC DS SSD,Hewlett Packard Enterprise,SAS,872376-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,eMLC,800,,MO000800JWFWP,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41515,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39889,HPE 800GB 12G SAS Write Intensive-1 SFF SC,Hewlett Packard Enterprise,SAS,846430-B21,HP,2.5",12,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,eMLC,800,,EK0800JVYPN,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=39889,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41485,HPE 800GB 6G SATA WI-3 LFF SCC DS SSD,Hewlett Packard Enterprise,SATA,872361-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,800,,EK000800GWEPF,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41485,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41484,HPE 800GB 6G SATA WI-3 SFF SC DS SSD,Hewlett Packard Enterprise,SATA,872359-B21,HP,2.5",6,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,800,,EK000800GWEPF,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=41484,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42087,HPE 800GB SAS MU SFF SC DS SSD,Hewlett Packard Enterprise,SAS,873363-B21,HGST,2.5",12,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,800,,HUSMR3280ASS204,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42087,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42455,HPE 800GB SAS MU SFF SC DS SSD,Hewlett Packard Enterprise,SAS,873363-B21,HP,2.5",12,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,800,,MO000800JWDKV,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=42455,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43630,HPE 800GB SAS MU SFF SC DS SSD,Hewlett Packard Enterprise,SAS,873363-B21,HP,2.5",12,"Class F: 100,000+ writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,800,,MO000800JWDKV,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=43630,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
